Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-March-2022,254.00,258.00,252.60,257.20,255.471944248928060171,1176372,9021,300530042.00,715231,60.80,5.40,3.20
25-March-2022,255.75,255.85,249.35,253.30,252.451261247048158526,1996635,17683,504053024.00,1276959,63.96,6.50,-2.45
24-March-2022,251.95,256.50,251.40,254.85,254.219673440921814736,2087708,13210,530736446.00,1089047,52.16,5.10,2.90
23-March-2022,251.30,253.60,248.45,251.95,252.107805392049791025,3538951,41616,892197170.00,2247834,63.52,5.15,0.65
22-March-2022,244.70,250.70,243.55,249.80,246.037196540282955044,1855065,12224,456414992.00,1034844,55.78,7.15,5.10
21-March-2022,246.20,247.80,243.80,244.40,245.280451940270424797,1509403,10507,370227050.00,1092593,72.39,4.00,-1.80
17-March-2022,244.80,245.45,242.75,244.85,244.092274801025097176,2304562,22352,562525781.00,1664949,72.25,2.70,0.05
16-March-2022,239.15,242.95,238.90,242.60,240.696291923913448090,752196,7700,181050788.00,397798,52.88,4.05,3.45
15-March-2022,239.00,241.40,235.95,237.80,238.632159284738446116,1979248,25013,472312224.00,1076653,54.40,5.45,-1.20
14-March-2022,237.00,239.45,235.30,239.00,237.690301750976840646,1622066,11603,385549357.00,1154590,71.18,4.15,2.00
