Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-February-2023,428.45,434.00,427.45,431.80,430.894262495993363123,53037,2704,22853339.00,10084,19.01,6.55,3.35
23-February-2023,430.50,432.60,426.55,428.45,429.421862628661916072,20208,1360,8677757.00,6911,34.20,6.05,-2.05
22-February-2023,434.95,437.00,429.85,431.20,432.352139644654228080,22457,1500,9709332.00,8687,38.68,7.15,-3.75
21-February-2023,424.00,435.35,424.00,433.30,432.003560442064486726,35108,2039,15166781.00,13478,38.39,11.35,9.30
20-February-2023,439.00,440.35,426.45,429.15,432.690830271015158474,34832,1554,15071487.00,11868,34.07,13.90,-9.85
17-February-2023,430.00,438.75,427.80,433.25,433.761016145328577025,48497,3165,21036108.00,17392,35.86,10.95,3.25
16-February-2023,422.60,434.00,417.30,429.50,424.351357809513100191,71144,3434,30190053.00,18868,26.52,16.70,6.90
15-February-2023,427.45,427.45,420.70,423.55,424.451076151784942518,23138,929,9820949.00,7796,33.69,6.75,-3.90
14-February-2023,430.60,430.60,421.20,423.05,424.780231916068470458,30787,1931,13077709.00,9994,32.46,9.40,-7.55
13-February-2023,440.00,440.00,427.00,430.45,431.612887518260022723,43127,2580,18614169.00,7608,17.64,13.00,-9.55
10-February-2023,440.00,442.60,431.90,437.30,438.671120487576183778,17064,968,7485484.00,7233,42.39,10.70,-2.70
9-February-2023,433.75,442.45,433.75,440.10,439.643308470711197681,21049,1273,9254052.00,9708,46.12,8.70,6.35
8-February-2023,440.00,442.90,436.10,437.80,440.501149334178820545,25232,1557,11114725.00,10207,40.45,6.80,-2.20
7-February-2023,435.00,441.85,434.80,440.15,438.976091779542269967,34256,1647,15037565.00,8976,26.20,7.05,5.15
6-February-2023,434.90,442.50,432.95,440.40,438.374765478424015009,17056,1122,7476920.00,3867,22.67,9.55,5.50
3-February-2023,448.25,448.25,425.35,434.90,431.667005300797634255,99419,4591,42915902.00,14959,15.05,22.90,-13.35
2-February-2023,440.40,443.90,434.70,440.40,439.073652354020669449,93181,4215,40913322.00,43536,46.72,9.20,0.00
1-February-2023,461.05,461.30,430.65,441.40,443.397481188398629314,56614,2612,25102505.00,27996,49.45,30.65,-19.65
31-January-2023,437.05,447.20,434.65,441.10,439.227859272510435301,41925,2308,18414628.00,11628,27.74,12.55,4.05
30-January-2023,452.00,452.10,437.15,439.85,440.102039581189856563,82615,2550,36359030.00,55594,67.29,14.95,-12.15
27-January-2023,441.75,459.75,435.90,455.15,447.124650388108481820,63642,3087,28455907.00,20533,32.26,23.85,13.40
25-January-2023,429.05,440.35,425.05,437.90,433.782223383781985792,42089,2083,18257460.00,17075,40.57,15.30,8.85
24-January-2023,443.45,443.45,431.80,435.05,437.366324110671936758,12650,737,5532684.00,3108,24.57,11.65,-8.40
23-January-2023,435.05,447.95,426.60,443.45,434.788264884005692160,30217,1701,13137997.00,6003,19.87,21.35,8.40
20-January-2023,445.05,451.10,436.00,438.10,444.413463086939517334,43467,2430,19317320.00,13011,29.93,15.10,-6.95
19-January-2023,450.00,453.00,442.00,446.65,447.103651643050949653,53072,2497,23728685.00,21180,39.91,11.00,-3.35
18-January-2023,451.40,455.50,446.05,452.45,451.709399264405394360,24470,1540,11053329.00,8810,36.00,9.45,1.05
17-January-2023,450.05,455.00,446.00,453.50,450.146802568448189434,41893,2076,18858000.00,13355,31.88,9.00,3.45
16-January-2023,452.95,459.20,451.95,454.50,455.396705858244319782,39039,1431,17778232.00,14367,36.80,7.25,1.55
13-January-2023,453.00,457.00,447.55,452.95,451.255019052493886140,17583,849,7934417.00,6629,37.70,9.45,-0.05
12-January-2023,446.40,454.00,445.90,452.85,451.528096634870776266,43297,2199,19549812.00,17166,39.65,8.10,6.45
11-January-2023,456.80,459.40,445.40,448.75,453.523686979040220118,61785,2194,28020961.00,23020,37.26,14.00,-8.05
10-January-2023,451.00,462.45,447.45,453.50,455.920699981959227854,138575,4135,63179211.00,63762,46.01,15.00,2.50
9-January-2023,435.10,453.00,435.10,451.50,446.010244616349571398,95660,3596,42665340.00,46505,48.61,17.90,16.40
6-January-2023,443.95,443.95,429.30,433.35,431.824728976375093065,55069,2837,23780156.00,13989,25.40,14.65,-10.60
5-January-2023,442.05,449.20,437.25,440.25,443.984042219011120185,47751,2750,21200682.00,13701,28.69,11.95,-1.80
4-January-2023,442.55,447.85,436.85,443.70,442.334261398416365539,50643,2062,22401134.00,20505,40.49,11.00,1.15
3-January-2023,441.10,451.50,441.10,446.90,446.965577674920235473,22253,1337,9946325.00,7009,31.50,10.40,5.80
2-January-2023,440.30,451.00,435.50,446.60,444.615008567684709202,19842,1013,8822051.00,4731,23.84,15.50,6.30
30-December-2022,452.05,456.75,435.55,438.95,444.345919701213818860,53550,2348,23794724.00,20236,37.79,21.20,-13.10
29-December-2022,440.00,459.95,430.00,453.90,445.335671961903377076,137545,4709,61253695.00,77040,56.01,29.95,13.90
28-December-2022,441.65,441.65,433.50,438.35,436.654834969994544462,29328,1619,12806213.00,10716,36.54,8.15,-3.30
27-December-2022,445.55,448.95,435.30,438.00,439.446781287485005997,37515,1947,16485846.00,10400,27.72,13.65,-7.55
26-December-2022,427.05,447.35,426.05,445.35,438.685753218137539139,34492,1707,15131149.00,9444,27.38,21.30,18.30
23-December-2022,447.00,447.00,425.20,432.30,438.087537575923199661,113437,4856,49695336.00,65557,57.79,21.80,-14.70
22-December-2022,444.80,450.55,437.50,447.30,445.117526320037822442,86721,3189,38601037.00,40493,46.69,13.05,2.50
